id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,kategori_pendidikan,jumlah,satuan,tahun
32142018,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,PAUD,0,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,NA,0,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,SD,2,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,SLTP,0,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,SLTA,1,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,"PERGURUAN 
TINGGI",1,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,TK,1,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,PAUD,0,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,NA,1,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,"TIDAK 
SEKOLAH",1,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,SD,3,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,SLTP,4,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,SLTA,9,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,"PERGURUAN 
TINGGI",3,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,TK,1,KORBAN,2018
32152018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,PAUD,0,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,NA,1,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,SD,1,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,SLTP,0,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,SLTA,0,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,"PERGURUAN 
TINGGI",1,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,TK,0,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,PAUD,0,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,NA,0,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,"TIDAK 
SEKOLAH",0,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,SD,0,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,SLTP,1,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,SLTA,1,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,"PERGURUAN 
TINGGI",0,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,TK,0,KORBAN,2018
32162018,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,PAUD,0,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,NA,1,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,SD,3,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,SLTP,0,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,SLTA,0,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,"PERGURUAN 
TINGGI",0,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,TK,0,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PAUD,0,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,NA,0,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,"TIDAK 
SEKOLAH",0,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,SD,3,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,SLTP,1,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,SLTA,5,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,"PERGURUAN 
TINGGI",0,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,TK,1,KORBAN,2018
32172018,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PAUD,1,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,NA,0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,SD,0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,SLTP,0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,SLTA,0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,"PERGURUAN 
TINGGI",0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,TK,0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAKI-LAKI,PAUD,0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,NA,1,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,"TIDAK 
SEKOLAH",0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,SD,2,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,SLTP,0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,SLTA,0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,"PERGURUAN 
TINGGI",0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,TK,0,KORBAN,2018
32182018,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,PAUD,0,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,NA,0,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,SD,0,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,SLTP,2,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,SLTA,0,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,"PERGURUAN 
TINGGI",0,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,TK,0,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,PAUD,0,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,NA,1,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,"TIDAK 
SEKOLAH",0,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,SD,4,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,SLTP,1,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,SLTA,4,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,"PERGURUAN 
TINGGI",1,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,TK,0,KORBAN,2018
32712018,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,PAUD,0,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,NA,2,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,SD,8,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,SLTP,2,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,SLTA,0,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,"PERGURUAN 
TINGGI",0,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,TK,0,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,PAUD,0,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,NA,2,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,"TIDAK 
SEKOLAH",0,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,SD,3,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,SLTP,7,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,SLTA,5,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,"PERGURUAN 
TINGGI",0,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,TK,0,KORBAN,2018
32722018,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,PAUD,0,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,NA,0,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,"TIDAK 
SEKOLAH",1,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,SD,5,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,SLTP,1,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,SLTA,1,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,"PERGURUAN 
TINGGI",1,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,TK,1,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,PAUD,0,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,NA,0,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,"TIDAK 
SEKOLAH",2,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,SD,7,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,SLTP,5,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,SLTA,14,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,"PERGURUAN 
TINGGI",6,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,TK,1,KORBAN,2018
32732018,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,PAUD,0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,NA,0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,SD,7,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,SLTP,1,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,SLTA,0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,"PERGURUAN 
TINGGI",0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,TK,0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,PAUD,0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,NA,0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,"TIDAK 
SEKOLAH",0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,SD,0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,SLTP,0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,SLTA,0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,"PERGURUAN 
TINGGI",0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,TK,0,KORBAN,2018
32742018,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,PAUD,0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,NA,0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,SD,1,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,SLTP,0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,SLTA,0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,"PERGURUAN 
TINGGI",0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,TK,0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,PAUD,0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,NA,0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,"TIDAK 
SEKOLAH",0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,SD,0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,SLTP,0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,SLTA,2,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,"PERGURUAN 
TINGGI",0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,TK,0,KORBAN,2018
32752018,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,PAUD,0,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,NA,1,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,SD,1,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,SLTP,0,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,SLTA,1,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,"PERGURUAN 
TINGGI",0,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,TK,0,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,PAUD,0,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,NA,0,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,"TIDAK 
SEKOLAH",0,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,SD,0,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,SLTP,2,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,SLTA,3,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,"PERGURUAN 
TINGGI",1,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,TK,0,KORBAN,2018
32762018,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,PAUD,0,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,NA,0,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,SD,1,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,SLTP,3,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,SLTA,0,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,"PERGURUAN 
TINGGI",0,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,TK,0,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,PAUD,0,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,NA,0,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,"TIDAK 
SEKOLAH",0,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,SD,4,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,SLTP,3,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,SLTA,5,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,"PERGURUAN 
TINGGI",0,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,TK,0,KORBAN,2018
32772018,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,PAUD,0,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,NA,1,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,SD,0,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,SLTP,1,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,SLTA,0,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,"PERGURUAN 
TINGGI",0,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,TK,0,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,PAUD,0,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,NA,0,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,"TIDAK 
SEKOLAH",0,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,SD,3,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,SLTP,1,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,SLTA,2,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,"PERGURUAN 
TINGGI",2,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,TK,0,KORBAN,2018
32782018,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,PAUD,0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,NA,1,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,"TIDAK 
SEKOLAH",0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,SD,1,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,SLTP,4,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,SLTA,0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,"PERGURUAN 
TINGGI",0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,TK,0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,PAUD,0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,NA,2,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,"TIDAK 
SEKOLAH",0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,SD,0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,SLTP,5,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,SLTA,2,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,"PERGURUAN 
TINGGI",0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,TK,0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,PAUD,0,KORBAN,2018
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,NA,2,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,TIDAK SEKOLAH,1,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,TK,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,PAUD,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,SD,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,SLTP,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,SLTA,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,NA,3,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,TIDAK SEKOLAH,1,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,TK,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,PAUD,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,SD,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,SLTP,2,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,SLTA,7,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,PERGURUAN TINGGI,4,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,NA,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,TIDAK SEKOLAH,1,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,TK,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,PAUD,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,SD,1,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,SLTP,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,SLTA,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,NA,8,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,TIDAK SEKOLAH,2,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,TK,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,PAUD,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,SD,1,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,SLTP,9,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,SLTA,6,KORBAN,2021
